alignment,dist,ecfp4,daylight,maj,min,hyb,sub
COc1cc(c(cc1Br)NC(=O)CC2CCC(=O)CC2)OC 530398341,8,0.308823529411764,0.304568527918781,4,1,2,0
COc1cc(c(cc1F)NC(=O)CC2CCC(=O)CC2)OC 530401009,8,0.308823529411764,0.316062176165803,4,1,2,0
COc1cc(c(cc1F)NC(=O)Cc2ccc(cc2)Cl)OC 87401152,6,0.308823529411764,0.345,4,1,0,0
CCC(=CC(=O)N(C)CC(=O)Nc1cc(on1)C)CC 164751606,9,0.308823529411764,0.326633165829145,4,0,3,0
CCN(CC)CC(=O)N(C)CC(=O)Nc1cc(on1)C 49090127,11,0.308823529411764,0.359116022099447,5,0,4,0
COc1cc(c(cc1NC(=O)NCCCC(=O)O)C)C 656604735,8,0.308823529411764,0.347150259067357,5,0,1,0
COc1cc(c(cc1NC(=O)NCCCC(C)C)F)F 566015219,9,0.308823529411764,0.349462365591397,3,1,3,0
COc1cc(c(cc1NC(=O)NCCCC(F)F)F)F 1333192416,10,0.308823529411764,0.343915343915343,5,1,2,0
COc1cc(c(cc1NC(=O)NCCOC(C)C)F)F 290625353,8,0.308823529411764,0.3475935828877,2,1,3,0
COc1cc(c(cc1NC(=O)NCCSC(C)C)C)C 596991536,8,0.308823529411764,0.363636363636363,2,1,3,0
CNC(=O)CCNC(=O)Nc1cc(c(cc1OC)F)F 290321106,9,0.308823529411764,0.356382978723404,4,1,2,0
COc1cc(c(cc1NC(=O)NCCN(C)OC)C)C 824602180,7,0.308823529411764,0.365079365079365,3,0,2,0
COc1cc(c(cc1NC(=O)NCC[C@@H](C)OC)C)C 667539804,7,0.308823529411764,0.347150259067357,2,0,3,0
COc1cc(c(cc1NC(=O)NCC[C@H](C)OC)C)C 667539805,7,0.308823529411764,0.347150259067357,2,0,3,0
COCC[C@@H](C)NC(=O)Nc1cc(c(cc1OC)C)C 667554305,8,0.308823529411764,0.352631578947368,4,0,2,0
COCC[C@H](C)NC(=O)Nc1cc(c(cc1OC)C)C 667554306,8,0.308823529411764,0.352631578947368,4,0,2,0
CC[C@@H](COC)NC(=O)Nc1cc(c(cc1OC)C)C 667552444,8,0.308823529411764,0.34375,4,0,2,0
CC[C@H](COC)NC(=O)Nc1cc(c(cc1OC)C)C 667552443,8,0.308823529411764,0.34375,4,0,2,0
COC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)C)C 667541183,7,0.308823529411764,0.358695652173913,3,0,2,1
COC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)C)C 667539505,7,0.308823529411764,0.358695652173913,3,0,2,1
COc1cc(c(cc1Cl)CNC[C@@H]2CNC(=O)C2)Cl 414490924,11,0.308823529411764,0.207729468599033,7,0,2,0
COc1cc(c(cc1Cl)CNC[C@@H]2CNC(=O)O2)Cl 1963428182,11,0.308823529411764,0.199095022624434,8,0,1,0
COc1cc(c(cc1Cl)CNC[C@H]2CNC(=O)C2)Cl 414490926,11,0.308823529411764,0.207729468599033,7,0,2,0
COc1cc(c(cc1Cl)CNC[C@H]2CNC(=O)O2)Cl 1963428184,11,0.308823529411764,0.199095022624434,8,0,1,0
COc1cc(c(cc1Cl)CNCc2ccc(s2)C)Cl 1560271817,9,0.308823529411764,0.198113207547169,7,0,0,0
COc1cc(c(cc1Cl)CNCc2n[nH]c(n2)C)Cl 1963415140,8,0.308823529411764,0.190045248868778,6,0,0,0
COc1cc(c(cc1Cl)CNCc2nnc(s2)C)Cl 1657768386,8,0.308823529411764,0.204444444444444,6,0,0,0
COc1cc(c(cc1Cl)CCCCCCC(=O)O)OC 2279096661,10,0.307692307692307,0.242268041237113,6,0,2,0
COc1cc(c(cc1NC(=O)Cn2nnc(n2)N)F)Cl 1362984450,8,0.306666666666666,0.293333333333333,6,1,0,0
COc1cc(c(cc1Br)NC(=O)Cc2csc(n2)C)OC 162069340,5,0.305555555555555,0.272727272727272,3,2,0,0
COc1cc(c(cc1Br)NC(=O)Cc2ncc(s2)C)OC 428099710,4,0.305555555555555,0.278481012658227,3,1,0,0
COc1cc(c(cc1Br)NC(=O)Cn2cc(cn2)C)OC 490955128,4,0.305555555555555,0.314410480349345,3,1,0,0
COc1cc(c(cc1Br)NC(=O)Cn2ccc(n2)C)OC 450797139,6,0.305555555555555,0.331877729257641,5,1,0,0
COc1cc(c(cc1F)NC(=O)Cc2csc(n2)C)OC 87393527,5,0.305555555555555,0.283898305084745,3,2,0,0
COc1cc(c(cc1F)NC(=O)Cc2ncc(s2)C)OC 1433792229,4,0.305555555555555,0.287553648068669,3,1,0,0
COc1cc(c(cc1F)NC(=O)Cn2cc(cn2)C)OC 87401637,4,0.305555555555555,0.324444444444444,3,1,0,0
COc1cc(c(cc1F)NC(=O)Cn2ccc(n2)C)OC 450081245,6,0.305555555555555,0.342222222222222,5,1,0,0
COc1cc(c(cc1NC(=O)C[C@@H]2CC[C@@H](C2)C)C)Cl 1348314046,9,0.305555555555555,0.306122448979591,5,0,3,0
COc1cc(c(cc1NC(=O)C[C@@H]2CC[C@H](C2)C)C)Cl 1348314049,9,0.305555555555555,0.306122448979591,5,0,3,0
COc1cc(c(cc1NC(=O)C[C@H]2CC[C@@H](C2)C)C)Cl 1348314047,9,0.305555555555555,0.306122448979591,5,0,3,0
COc1cc(c(cc1NC(=O)C[C@H]2CC[C@H](C2)C)C)Cl 1348314048,9,0.305555555555555,0.306122448979591,5,0,3,0
COc1cc(c(cc1NC(=O)Cc2ccc(o2)C)Br)C 545197496,6,0.305555555555555,0.253218884120171,4,1,0,0
COc1cc(=O)n(cc1Br)CC(=O)Nc2cc(on2)C 120559069,5,0.305555555555555,0.269230769230769,2,1,1,0
COc1cc(c(cc1C)NC(=O)Cc2nnc(o2)C)Cl 289027245,6,0.305555555555555,0.313636363636363,5,0,0,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CC(=O)N(C2)C)OC 275350857,7,0.305555555555555,0.386138613861386,3,1,2,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CC(=O)N(C2)C)OC 275350858,7,0.305555555555555,0.386138613861386,3,1,2,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC(=O)N(C2)C)OC 267957249,7,0.305555555555555,0.393939393939393,3,1,2,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC(=O)N(C2)C)OC 267957251,7,0.305555555555555,0.393939393939393,3,1,2,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CC[C@@H](C2)CN)OC 415525752,7,0.305555555555555,0.385416666666666,2,1,3,1
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CC[C@@H](C2)SC)OC 161028015,7,0.305555555555555,0.385,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CC[C@H](C2)CN)OC 415525748,7,0.305555555555555,0.385416666666666,2,1,3,1
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CC[C@H](C2)SC)OC 161028340,7,0.305555555555555,0.385,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CC[C@@H](C2)CN)OC 415525750,7,0.305555555555555,0.385416666666666,2,1,3,1
COc1cc(c(cc1Br)NC(=O)N[C@H]2CC[C@@H](C2)SC)OC 161028137,7,0.305555555555555,0.385,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CC[C@H](C2)CN)OC 415525754,7,0.305555555555555,0.385416666666666,2,1,3,1
COc1cc(c(cc1Br)NC(=O)N[C@H]2CC[C@H](C2)SC)OC 161028442,7,0.305555555555555,0.385,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@@H](C2)CN)OC 415289266,7,0.305555555555555,0.397849462365591,2,1,3,1
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@@H](C2)SC)OC 88401331,7,0.305555555555555,0.394871794871794,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@H](C2)CN)OC 415289260,7,0.305555555555555,0.397849462365591,2,1,3,1
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@H](C2)SC)OC 88401335,7,0.305555555555555,0.394871794871794,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@@H](C2)CN)OC 415289264,7,0.305555555555555,0.397849462365591,2,1,3,1
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@@H](C2)SC)OC 88401333,7,0.305555555555555,0.394871794871794,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@H](C2)CN)OC 415289269,7,0.305555555555555,0.397849462365591,2,1,3,1
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@H](C2)SC)OC 88401338,7,0.305555555555555,0.394871794871794,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCN(C2=O)C)OC 275338302,6,0.305555555555555,0.38423645320197,3,1,1,1
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCN(C2=O)C)OC 275338303,6,0.305555555555555,0.38423645320197,3,1,1,1
COc1cc(c(cc1F)NC(=O)N[C@@H]2CCN(C2=O)C)OC 268034159,6,0.305555555555555,0.397959183673469,3,1,1,1
COc1cc(c(cc1F)NC(=O)N[C@H]2CCN(C2=O)C)OC 268034160,6,0.305555555555555,0.397959183673469,3,1,1,1
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCC(C2)(F)F)OC 681781337,8,0.305555555555555,0.377551020408163,3,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCC(C2)(F)F)OC 681781338,8,0.305555555555555,0.377551020408163,3,1,3,0
C#CC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Br 879294100,7,0.305555555555555,0.385416666666666,1,1,4,1
C#CC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)F 878904754,7,0.305555555555555,0.395721925133689,1,1,4,1
C#CC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Br 879294099,7,0.305555555555555,0.385416666666666,1,1,4,1
C#CC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)F 878904753,7,0.305555555555555,0.395721925133689,1,1,4,1
C#C[C@@H](CCC)NC(=O)Nc1cc(c(cc1OC)OC)Br 806441376,7,0.305555555555555,0.394736842105263,2,1,3,0
C#C[C@@H](CCC)NC(=O)Nc1cc(c(cc1OC)OC)F 491097136,7,0.305555555555555,0.407608695652173,2,1,3,0
C#C[C@H](CCC)NC(=O)Nc1cc(c(cc1OC)OC)Br 806441377,7,0.305555555555555,0.394736842105263,2,1,3,0
C#C[C@H](CCC)NC(=O)Nc1cc(c(cc1OC)OC)F 491097137,7,0.305555555555555,0.407608695652173,2,1,3,0
CC[C@@H](CC#N)NC(=O)Nc1cc(c(cc1OC)OC)Br 161082201,8,0.305555555555555,0.404371584699453,3,1,3,0
CC[C@@H](CC#N)NC(=O)Nc1cc(c(cc1OC)OC)F 157653423,8,0.305555555555555,0.420454545454545,3,1,3,0
CC[C@H](CC#N)NC(=O)Nc1cc(c(cc1OC)OC)Br 161082331,8,0.305555555555555,0.404371584699453,3,1,3,0
CC[C@H](CC#N)NC(=O)Nc1cc(c(cc1OC)OC)F 157653582,8,0.305555555555555,0.420454545454545,3,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCN[C@@H](C2)C)OC 415526450,7,0.305555555555555,0.38860103626943,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCN[C@H](C2)C)OC 415526788,7,0.305555555555555,0.38860103626943,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCO[C@@H](C2)C)OC 275251889,6,0.305555555555555,0.375,1,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@@H]2CCO[C@H](C2)C)OC 275251891,6,0.305555555555555,0.375,1,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCN[C@@H](C2)C)OC 415526790,7,0.305555555555555,0.38860103626943,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCN[C@H](C2)C)OC 415526451,7,0.305555555555555,0.38860103626943,2,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCO[C@@H](C2)C)OC 275251892,6,0.305555555555555,0.375,1,1,3,0
COc1cc(c(cc1Br)NC(=O)N[C@H]2CCO[C@H](C2)C)OC 275251890,6,0.305555555555555,0.375,1,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CCN[C@@H](C2)C)OC 415302963,7,0.305555555555555,0.401069518716577,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CCN[C@H](C2)C)OC 415302972,7,0.305555555555555,0.401069518716577,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CCO[C@@H](C2)C)OC 271355911,6,0.305555555555555,0.384615384615384,1,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CCO[C@H](C2)C)OC 271355920,6,0.305555555555555,0.384615384615384,1,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CCN[C@@H](C2)C)OC 415302976,7,0.305555555555555,0.401069518716577,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CCO[C@@H](C2)C)OC 271355924,6,0.305555555555555,0.384615384615384,1,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CCO[C@H](C2)C)OC 271355917,6,0.305555555555555,0.384615384615384,1,1,3,0
COc1cc(c(cc1Br)NC(=O)/C=C/c2cnc(s2)C)OC 186165878,6,0.305555555555555,0.267489711934156,4,1,0,0
COc1cc(c(cc1Br)NC(=O)NC[C@@H]2CC[C@@H](C2)N)OC 926100035,8,0.305555555555555,0.38341968911917,3,1,3,0
COc1cc(c(cc1Br)NC(=O)NC[C@@H]2CC[C@@H](C2)O)OC 190107439,8,0.305555555555555,0.382653061224489,3,1,3,0
COc1cc(c(cc1Br)NC(=O)NC[C@@H]2CC[C@H](C2)O)OC 190107470,8,0.305555555555555,0.382653061224489,3,1,3,0
COc1cc(c(cc1Br)NC(=O)NC[C@H]2CC[C@@H](C2)O)OC 190107455,8,0.305555555555555,0.382653061224489,3,1,3,0
COc1cc(c(cc1Br)NC(=O)NC[C@H]2CC[C@H](C2)O)OC 190107483,8,0.305555555555555,0.382653061224489,3,1,3,0
COc1cc(c(cc1F)NC(=O)/C=C/c2cnc(s2)C)OC 87402072,6,0.305555555555555,0.279661016949152,4,1,0,0
COc1cc(c(cc1F)NC(=O)/C=C\c2cnc(s2)C)OC 492086800,6,0.305555555555555,0.279661016949152,4,1,0,0
COc1cc(c(cc1F)NC(=O)NC[C@@H]2CC[C@@H](C2)N)OC 926056517,8,0.305555555555555,0.395721925133689,3,1,3,0
COc1cc(c(cc1F)NC(=O)NC[C@@H]2CC[C@@H](C2)O)OC 276576443,8,0.305555555555555,0.394736842105263,3,1,3,0
COc1cc(c(cc1F)NC(=O)NC[C@@H]2CC[C@H](C2)O)OC 276576430,8,0.305555555555555,0.394736842105263,3,1,3,0
COc1cc(c(cc1F)NC(=O)NC[C@H]2CC[C@@H](C2)O)OC 276576434,8,0.305555555555555,0.394736842105263,3,1,3,0
COc1cc(c(cc1F)NC(=O)NC[C@H]2CC[C@H](C2)O)OC 276576439,8,0.305555555555555,0.394736842105263,3,1,3,0
COCCN(C)C(=O)CSCC(=O)Nc1cc(on1)C 49248248,9,0.305555555555555,0.331658291457286,4,0,3,0
COc1cc(ccc1NC(=O)NCCC=C(C)C)C#N 580505937,8,0.305555555555555,0.342105263157894,4,0,2,1
COc1cc(c(cc1NC(=O)CCCNC(=O)O)C)Cl 737885584,10,0.305555555555555,0.31,7,0,1,0
COc1cc(c(cc1NC(=O)CSCCC(C)C)C)Cl 96538664,10,0.305555555555555,0.295566502463054,6,0,2,0
COc1cc(c(cc1NC(=O)CSCCN(C)C)C)Cl 96538714,10,0.305555555555555,0.306122448979591,7,0,1,0
COC(=O)CCNC(=S)Nc1cc(c(cc1OC)Cl)C 243179774,9,0.305555555555555,0.338308457711442,4,1,2,0
CC[C@@H](C)N(CC(=O)Nc1cc(on1)C)CC(=O)OC 281343787,9,0.305555555555555,0.328282828282828,4,0,3,0
COc1cc(c(cc1NC(=O)CN(C)CC(=O)N)C)Cl 47629572,10,0.305555555555555,0.321052631578947,6,0,2,0
COc1cc(c(cc1NC(=O)CN(C)CC(=O)O)C)Cl 178911157,9,0.305555555555555,0.309278350515463,6,0,1,1
COc1cc(c(cc1NC(=O)CN(C)CC(C)C)C)Cl 49442600,10,0.305555555555555,0.3125,6,0,2,0
COc1cc(c(cc1NC(=O)C[C@@H](C)CC(=O)O)C)Cl 61834297,9,0.305555555555555,0.309644670050761,5,0,2,1
COc1cc(c(cc1NC(=O)C[C@@H](N)CC(C)C)C)Cl 911959100,10,0.305555555555555,0.309644670050761,4,0,4,0
COc1cc(c(cc1NC(=O)C[C@@H](O)CC(C)C)C)Cl 1858136232,10,0.305555555555555,0.297029702970297,5,0,3,0
COc1cc(c(cc1NC(=O)C[C@H](C)CC(=O)O)C)Cl 61834298,9,0.305555555555555,0.309644670050761,5,0,2,1
COc1cc(c(cc1NC(=O)C[C@H](N)CC(C)C)C)Cl 911957937,10,0.305555555555555,0.309644670050761,4,0,4,0
COc1cc(c(cc1NC(=O)C[C@H](O)CC(C)C)C)Cl 1858136231,10,0.305555555555555,0.297029702970297,5,0,3,0
COc1cc(c(cc1NC(=O)C[S@@](=O)CC(=O)N)C)Cl 526838206,10,0.305555555555555,0.294117647058823,6,0,2,0
COc1cc(c(cc1NC(=O)C[S@@](=O)CC(=O)O)C)Cl 526848371,9,0.305555555555555,0.282296650717703,6,0,1,1
COc1cc(c(cc1NC(=O)C[S@@](=O)CC(C)C)C)Cl 526871250,10,0.305555555555555,0.289855072463768,6,0,2,0
COc1cc(c(cc1NC(=O)C[S@](=O)CC(=O)N)C)Cl 526838207,10,0.305555555555555,0.294117647058823,6,0,2,0
COc1cc(c(cc1NC(=O)C[S@](=O)CC(=O)O)C)Cl 526848370,9,0.305555555555555,0.282296650717703,6,0,1,1
COc1cc(c(cc1NC(=O)C[S@](=O)CC(C)C)C)Cl 526871254,10,0.305555555555555,0.289855072463768,6,0,2,0
COCCN(C)CC(=O)Nc1cc(c(cc1OC)Cl)C 49236855,10,0.305555555555555,0.303030303030303,7,0,1,0
COCC[S@](=O)CC(=O)Nc1cc(c(cc1OC)Cl)C 75500672,10,0.305555555555555,0.283018867924528,8,0,0,0
CCON(CC)CC(=O)Nc1cc(c(cc1OC)Cl)C 879796052,10,0.305555555555555,0.30392156862745,7,0,1,0
COc1cc(c(cc1CNCc2ncc(o2)C)Cl)I 602644852,8,0.305555555555555,0.236842105263157,6,0,0,0
COc1cc(c(cc1NC(=O)N[C@@H]2CC[C@@H](C2)C)F)F 353727960,8,0.304347826086956,0.3475935828877,3,1,3,0
COc1cc(c(cc1NC(=O)N[C@@H]2CC[C@@H](C2)F)F)F 335371946,9,0.304347826086956,0.338461538461538,4,1,3,0
COc1cc(c(cc1NC(=O)N[C@@H]2CC[C@H](C2)C)F)F 353727965,8,0.304347826086956,0.3475935828877,3,1,3,0
COc1cc(c(cc1NC(=O)N[C@@H]2CC[C@H](C2)F)F)F 335371945,9,0.304347826086956,0.338461538461538,4,1,3,0
COc1cc(c(cc1NC(=O)N[C@@H]2CNC(=O)C2)F)F 335661704,8,0.304347826086956,0.339901477832512,4,1,2,0
COc1cc(c(cc1NC(=O)N[C@@H]2COC(=O)C2)F)F 879602615,7,0.304347826086956,0.304545454545454,3,1,2,0
COc1cc(c(cc1NC(=O)N[C@@H]2CO[C@@H](C2)C)F)F 335449418,7,0.304347826086956,0.319047619047619,2,1,3,0
COc1cc(c(cc1NC(=O)N[C@@H]2CO[C@H](C2)C)F)F 335449419,7,0.304347826086956,0.319047619047619,2,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CC[C@@H](C2)C)F)F 353727963,8,0.304347826086956,0.3475935828877,3,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CC[C@@H](C2)F)F)F 335371948,9,0.304347826086956,0.338461538461538,4,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CC[C@H](C2)C)F)F 353727959,8,0.304347826086956,0.3475935828877,3,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CC[C@H](C2)F)F)F 335371947,9,0.304347826086956,0.338461538461538,4,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CNC(=O)C2)F)F 335661705,8,0.304347826086956,0.339901477832512,4,1,2,0
COc1cc(c(cc1NC(=O)N[C@H]2CO[C@@H](C2)C)F)F 335449416,7,0.304347826086956,0.319047619047619,2,1,3,0
COc1cc(c(cc1NC(=O)N[C@H]2CO[C@H](C2)C)F)F 335449417,7,0.304347826086956,0.319047619047619,2,1,3,0
COc1ccc(c(c1)OC)NC(=O)Cc2ccc(o2)C 96655132,5,0.304347826086956,0.303317535545023,4,0,0,1
COc1cc(c(cc1NC(=O)Cn2cc(cn2)Br)OC)OC 483381537,6,0.304347826086956,0.31858407079646,5,0,0,0
COc1cc(c(cc1NC(=O)Cn2cnc(n2)N)OC)OC 1362106852,8,0.304347826086956,0.310344827586206,7,0,0,0
CNC(=O)NCCC(=O)Nc1cc(c(cc1OC)OC)Br 294462160,8,0.304347826086956,0.338461538461538,5,1,1,0
CNC(=O)NCCC(=O)Nc1cc(c(cc1OC)OC)F 295123795,8,0.304347826086956,0.350785340314136,5,1,1,0
COc1cc(c(cc1Cl)C(=Nn2cc(cn2)Br)C)OC 752746353,6,0.304347826086956,0.248908296943231,4,0,1,0
COc1cc(c(cc1Cl)C(=O)C[C@@H]2CN[C@@H](C2)C)OC 2285879613,7,0.304347826086956,0.212669683257918,3,0,3,0
COc1cc(c(cc1Cl)C(=O)C[C@@H]2CN[C@H](C2)C)OC 2285879615,7,0.304347826086956,0.212669683257918,3,0,3,0
COc1cc(c(cc1Cl)C(=O)C[C@H]2CN[C@@H](C2)C)OC 2285879616,7,0.304347826086956,0.212669683257918,3,0,3,0
COc1cc(c(cc1Cl)C(=O)C[C@H]2CN[C@H](C2)C)OC 2285879614,7,0.304347826086956,0.212669683257918,3,0,3,0
COc1cc(c(cc1Br)NC(=O)c2cc(c[nH]2)F)OC 347471953,5,0.304347826086956,0.303964757709251,2,1,1,0
COc1cc(c(cc1Br)NC(=O)c2cc(cs2)Br)OC 491031897,5,0.304347826086956,0.309734513274336,3,1,0,0
COc1cc(c(cc1Br)NC(=O)c2ccc(s2)Cl)OC 161961452,6,0.304347826086956,0.314159292035398,4,1,0,0
COc1cc(c(cc1Br)NC(=O)c2csc(c2)Br)OC 490941121,5,0.304347826086956,0.297297297297297,2,2,0,0
COc1cc(c(cc1F)NC(=O)c2c[nH]c(c2)Br)OC 1319218757,5,0.304347826086956,0.336448598130841,3,1,0,0
COc1cc(c(cc1F)NC(=O)c2cc(c[nH]2)Br)OC 87462388,5,0.304347826086956,0.325791855203619,2,1,1,0
COc1cc(c(cc1F)NC(=O)c2cc(c[nH]2)I)OC 128213167,5,0.304347826086956,0.319634703196347,2,1,1,0
COc1cc(c(cc1F)NC(=O)c2cc(co2)Br)OC 1265922574,5,0.304347826086956,0.334841628959276,3,1,0,0
COc1cc(c(cc1F)NC(=O)c2ccc(s2)Cl)OC 120905622,6,0.304347826086956,0.322727272727272,4,1,0,0
COc1cc(c(cc1F)NC(=O)c2coc(c2)Br)OC 446209282,4,0.304347826086956,0.327188940092165,2,1,0,0
COc1cc(c(cc1F)NC(=O)Cc2cccc(c2)Cl)OC 87401186,6,0.304347826086956,0.346534653465346,4,1,0,0
COc1cc(ccc1NC(=O)NCCNC(=O)C)SC 278276958,7,0.304347826086956,0.331578947368421,3,1,1,1
COc1cc(c(cc1NC(=O)NCCCC(=O)O)F)F 262971970,9,0.304347826086956,0.34020618556701,5,1,1,0
COc1cc(c(cc1NC(=O)NCCC[S@@](=O)C)C)C 824618011,8,0.304347826086956,0.366492146596858,5,0,1,0
COc1cc(c(cc1NC(=O)NCCC[S@](=O)C)C)C 824618012,8,0.304347826086956,0.366492146596858,5,0,1,0
COc1cc(c(cc1NC(=O)NCCSC(C)C)F)F 290345770,9,0.304347826086956,0.356382978723404,2,2,3,0
COc1cc(c(cc1NC(=O)NOCCC(=O)O)F)F 2176498179,9,0.304347826086956,0.34020618556701,6,1,0,0
COc1cc(c(cc1Cl)CC(=O)NCCNC(=O)C)C 74962149,7,0.304347826086956,0.206896551724137,4,0,1,0
COc1cc(c(cc1F)NC(=O)NCCC=C(C)C)F 484500886,8,0.304347826086956,0.33695652173913,3,1,2,0
CC[C@@H](C)CONC(=O)Nc1cc(c(cc1OC)C)C 824606384,8,0.304347826086956,0.321428571428571,4,0,2,0
CC[C@H](C)CONC(=O)Nc1cc(c(cc1OC)C)C 824606383,8,0.304347826086956,0.321428571428571,4,0,2,0
CC[S@@](=O)CCNC(=O)Nc1cc(c(cc1OC)C)C 824611076,9,0.304347826086956,0.359375,5,0,2,0
CC[S@](=O)CCNC(=O)Nc1cc(c(cc1OC)C)C 824611075,9,0.304347826086956,0.359375,5,0,2,0
CN[C@@H](C)CCNC(=O)Nc1cc(c(cc1OC)C)C 1773050266,8,0.304347826086956,0.358288770053475,3,0,3,0
CN[C@H](C)CCNC(=O)Nc1cc(c(cc1OC)C)C 1773050265,8,0.304347826086956,0.358288770053475,3,0,3,0
COC(=O)COC[C@@H](C)Nc1cc(c(cc1OC)Cl)Cl 449279679,10,0.304347826086956,0.269035532994923,6,0,2,0
COC(=O)COC[C@H](C)Nc1cc(c(cc1OC)Cl)Cl 449279680,10,0.304347826086956,0.269035532994923,6,0,2,0
COc1cc(c(cc1NC(=O)NCCN(C)OC)F)F 823446172,8,0.304347826086956,0.361702127659574,3,1,2,0
COc1cc(c(cc1NC(=O)NCC[C@@H](C)OC)F)F 290392454,8,0.304347826086956,0.34020618556701,2,1,3,0
COc1cc(c(cc1NC(=O)NCC[C@H](C)OC)F)F 290392455,8,0.304347826086956,0.34020618556701,2,1,3,0
CC[C@@H](CC(=O)OCC(=O)Nc1cc(on1)C)C(C)C 729762962,11,0.304347826086956,0.325123152709359,4,0,5,0
CC[C@H](CC(=O)OCC(=O)Nc1cc(on1)C)C(C)C 729762960,11,0.304347826086956,0.325123152709359,4,0,5,0
COc1cc(c(cc1NC(=O)N[C@@H](C)CC(=O)N)C)C 667539674,8,0.304347826086956,0.356382978723404,3,0,3,0
COc1cc(c(cc1NC(=O)N[C@@H](C)CC(=O)O)C)C 1599391125,7,0.304347826086956,0.357894736842105,3,0,2,1
COc1cc(c(cc1NC(=O)N[C@@H](C)CN(C)C)F)F 290292559,9,0.304347826086956,0.378531073446327,4,1,2,0
COc1cc(c(cc1NC(=O)N[C@@H](C)C[C@@H](C)N)C)C 659027253,8,0.304347826086956,0.354838709677419,3,0,3,0
COc1cc(c(cc1NC(=O)N[C@@H](C)C[C@@H](C)O)C)C 667544464,7,0.304347826086956,0.354497354497354,2,0,3,1
COc1cc(c(cc1NC(=O)N[C@@H](C)C[C@H](C)N)C)C 659027255,8,0.304347826086956,0.354838709677419,3,0,3,0
COc1cc(c(cc1NC(=O)N[C@@H](C)C[C@H](C)O)C)C 667544465,7,0.304347826086956,0.354497354497354,2,0,3,1
COc1cc(c(cc1NC(=O)N[C@H](C)CC(=O)N)C)C 667539675,8,0.304347826086956,0.356382978723404,3,0,3,0
COc1cc(c(cc1NC(=O)N[C@H](C)CC(=O)O)C)C 1599391126,7,0.304347826086956,0.357894736842105,3,0,2,1
COc1cc(c(cc1NC(=O)N[C@H](C)CN(C)C)F)F 353716847,9,0.304347826086956,0.378531073446327,4,1,2,0
COc1cc(c(cc1NC(=O)N[C@H](C)C[C@@H](C)N)C)C 659027256,8,0.304347826086956,0.354838709677419,3,0,3,0
